Demographic,Platform,Weeks,Curve Frequency,Frequency Cap,Key,  A  , B , C , Potential ,D,Max Reach
P18-64,YouTube Select,8 Weeks,eightplus,0,P18-64YouTube Select8 Weekseightplus0,-1.143402464,0.935603015,-3297484.589,16000000,1169075.891,0
P18-64,YouTube Select,8 Weeks,nineplus,0,P18-64YouTube Select8 Weeksnineplus0,-0.965452548,0.818521043,-3713083.673,16000000,1499025.951,0
P18-64,YouTube Select,9 Weeks,oneplus,0,P18-64YouTube Select9 Weeksoneplus0,0.613258225,2673.179028,-0.586626675,16000000,0,0.416559028
P18-64,YouTube Select,9 Weeks,twoplus,0,P18-64YouTube Select9 Weekstwoplus0,-4.468524075,3.092697718,-641432.2104,16000000,76842.3738,0
P18-64,YouTube Select,9 Weeks,threeplus,0,P18-64YouTube Select9 Weeksthreeplus0,-3.308950489,2.340119592,-1032744.112,16000000,156125.6439,0
P18-64,YouTube Select,9 Weeks,fourplus,0,P18-64YouTube Select9 Weeksfourplus0,-2.479754152,1.8026162,-1384171.936,16000000,264799.2142,0
P18-64,YouTube Select,9 Weeks,fiveplus,0,P18-64YouTube Select9 Weeksfiveplus0,-1.77645508,1.351309939,-1844508.994,16000000,468820.639,0
P18-64,YouTube Select,9 Weeks,sixplus,0,P18-64YouTube Select9 Weekssixplus0,-1.930356341,1.433249065,-2198408.586,16000000,485866.1827,0
P18-64,YouTube Select,9 Weeks,sevenplus,0,P18-64YouTube Select9 Weekssevenplus0,-1.18222855,0.959641295,-2675274.475,16000000,916730.8961,0
P18-64,YouTube Select,9 Weeks,eightplus,0,P18-64YouTube Select9 Weekseightplus0,-1.150338882,0.941278824,-3297484.589,16000000,1169075.891,0
P18-64,YouTube Select,9 Weeks,nineplus,0,P18-64YouTube Select9 Weeksnineplus0,-0.971309439,0.823486578,-3713083.673,16000000,1499025.951,0
P18-64,YouTube Select,10 Weeks,oneplus,0,P18-64YouTube Select10 Weeksoneplus0,0.616956105,2673.179028,-0.586626675,16000000,0,0.419070834
P18-64,YouTube Select,10 Weeks,twoplus,0,P18-64YouTube Select10 Weekstwoplus0,-4.495468788,3.111346348,-641432.2104,16000000,76842.3738,0
P18-64,YouTube Select,10 Weeks,threeplus,0,P18-64YouTube Select10 Weeksthreeplus0,-3.3289031,2.354230258,-1032744.112,16000000,156125.6439,0
P18-64,YouTube Select,10 Weeks,fourplus,0,P18-64YouTube Select10 Weeksfourplus0,-2.4947068,1.81348578,-1384171.936,16000000,264799.2142,0
P18-64,YouTube Select,10 Weeks,fiveplus,0,P18-64YouTube Select10 Weeksfiveplus0,-1.787166911,1.359458191,-1844508.994,16000000,468820.639,0
P18-64,YouTube Select,10 Weeks,sixplus,0,P18-64YouTube Select10 Weekssixplus0,-1.94199618,1.441891401,-2198408.586,16000000,485866.1827,0
P18-64,YouTube Select,10 Weeks,sevenplus,0,P18-64YouTube Select10 Weekssevenplus0,-1.189357259,0.965427828,-2675274.475,16000000,916730.8961,0
P18-64,YouTube Select,10 Weeks,eightplus,0,P18-64YouTube Select10 Weekseightplus0,-1.1572753,0.946954633,-3297484.589,16000000,1169075.891,0
P18-64,YouTube Select,10 Weeks,nineplus,0,P18-64YouTube Select10 Weeksnineplus0,-0.977166329,0.828452112,-3713083.673,16000000,1499025.951,0
P18-64,YouTube Select,11 Weeks,oneplus,0,P18-64YouTube Select11 Weeksoneplus0,0.620653986,2673.179028,-0.586626675,16000000,0,0.421582639
P18-64,YouTube Select,11 Weeks,twoplus,0,P18-64YouTube Select11 Weekstwoplus0,-4.522413502,3.129994979,-641432.2104,16000000,76842.3738,0
P18-64,YouTube Select,11 Weeks,threeplus,0,P18-64YouTube Select11 Weeksthreeplus0,-3.348855711,2.368340924,-1032744.112,16000000,156125.6439,0
P18-64,YouTube Select,11 Weeks,fourplus,0,P18-64YouTube Select11 Weeksfourplus0,-2.509659448,1.824355359,-1384171.936,16000000,264799.2142,0
P18-64,YouTube Select,11 Weeks,fiveplus,0,P18-64YouTube Select11 Weeksfiveplus0,-1.797878742,1.367606443,-1844508.994,16000000,468820.639,0
P18-64,YouTube Select,11 Weeks,sixplus,0,P18-64YouTube Select11 Weekssixplus0,-1.953636018,1.450533736,-2198408.586,16000000,485866.1827,0
P18-64,YouTube Select,11 Weeks,sevenplus,0,P18-64YouTube Select11 Weekssevenplus0,-1.196485969,0.97121436,-2675274.475,16000000,916730.8961,0
P18-64,YouTube Select,11 Weeks,eightplus,0,P18-64YouTube Select11 Weekseightplus0,-1.164211719,0.952630442,-3297484.589,16000000,1169075.891,0
P18-64,YouTube Select,11 Weeks,nineplus,0,P18-64YouTube Select11 Weeksnineplus0,-0.983023219,0.833417647,-3713083.673,16000000,1499025.951,0
P18-64,YouTube Select,12 Weeks,oneplus,0,P18-64YouTube Select12 Weeksoneplus0,0.624351866,2673.179028,-0.586626675,16000000,0,0.424094445
P18-64,YouTube Select,12 Weeks,twoplus,0,P18-64YouTube Select12 Weekstwoplus0,-4.549358216,3.14864361,-641432.2104,16000000,76842.3738,0
P18-64,YouTube Select,12 Weeks,threeplus,0,P18-64YouTube Select12 Weeksthreeplus0,-3.368808323,2.382451591,-1032744.112,16000000,156125.6439,0
P18-64,YouTube Select,12 Weeks,fourplus,0,P18-64YouTube Select12 Weeksfourplus0,-2.524612095,1.835224939,-1384171.936,16000000,264799.2142,0
P18-64,YouTube Select,12 Weeks,fiveplus,0,P18-64YouTube Select12 Weeksfiveplus0,-1.808590573,1.375754695,-1844508.994,16000000,468820.639,0
P18-64,YouTube Select,12 Weeks,sixplus,0,P18-64YouTube Select12 Weekssixplus0,-1.965275857,1.459176072,-2198408.586,16000000,485866.1827,0
P18-64,YouTube Select,12 Weeks,sevenplus,0,P18-64YouTube Select12 Weekssevenplus0,-1.203614678,0.977000893,-2675274.475,16000000,916730.8961,0
P18-64,YouTube Select,12 Weeks,eightplus,0,P18-64YouTube Select12 Weekseightplus0,-1.171148137,0.958306251,-3297484.589,16000000,1169075.891,0
P18-64,YouTube Select,12 Weeks,nineplus,0,P18-64YouTube Select12 Weeksnineplus0,-0.988880109,0.838383181,-3713083.673,16000000,1499025.951,0
P25-54,YouTube Select,4 Weeks,oneplus,0,P25-54YouTube Select4 Weeksoneplus0,0.609851036,3074.110069,-0.6078923,10700000,0,0.402
P25-54,YouTube Select,4 Weeks,twoplus,0,P25-54YouTube Select4 Weekstwoplus0,-4.133603582,2.865950846,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,4 Weeks,threeplus,0,P25-54YouTube Select4 Weeksthreeplus0,-3.703449838,2.574073268,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,4 Weeks,fourplus,0,P25-54YouTube Select4 Weeksfourplus0,-2.569659795,1.843726801,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,4 Weeks,fiveplus,0,P25-54YouTube Select4 Weeksfiveplus0,-1.59391241,1.220943666,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,4 Weeks,sixplus,0,P25-54YouTube Select4 Weekssixplus0,-1.322162889,1.045946824,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,4 Weeks,sevenplus,0,P25-54YouTube Select4 Weekssevenplus0,-1.1022413,0.919427437,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,4 Weeks,eightplus,0,P25-54YouTube Select4 Weekseightplus0,-0.940820002,0.850880132,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,4 Weeks,nineplus,0,P25-54YouTube Select4 Weeksnineplus0,-0.773546112,0.750552756,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,3 Weeks,oneplus,0,P25-54YouTube Select3 Weeksoneplus0,0.531075724,3074.110069,-0.6078923,10700000,0,0.350073097
P25-54,YouTube Select,3 Weeks,twoplus,0,P25-54YouTube Select3 Weekstwoplus0,-3.59966022,2.495751963,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,3 Weeks,threeplus,0,P25-54YouTube Select3 Weeksthreeplus0,-3.225070037,2.24157662,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,3 Weeks,fourplus,0,P25-54YouTube Select3 Weeksfourplus0,-2.237733242,1.605570029,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,3 Weeks,fiveplus,0,P25-54YouTube Select3 Weeksfiveplus0,-1.388024512,1.063232664,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,3 Weeks,sixplus,0,P25-54YouTube Select3 Weekssixplus0,-1.151377258,0.910840409,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,3 Weeks,sevenplus,0,P25-54YouTube Select3 Weekssevenplus0,-0.959863248,0.800663708,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,3 Weeks,eightplus,0,P25-54YouTube Select3 Weekseightplus0,-0.819292965,0.740970754,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,3 Weeks,nineplus,0,P25-54YouTube Select3 Weeksnineplus0,-0.673626078,0.653602806,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,2 Weeks,oneplus,0,P25-54YouTube Select2 Weeksoneplus0,0.452300412,3074.110069,-0.6078923,10700000,0,0.298146194
P25-54,YouTube Select,2 Weeks,twoplus,0,P25-54YouTube Select2 Weekstwoplus0,-3.065716858,2.125553079,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,2 Weeks,threeplus,0,P25-54YouTube Select2 Weeksthreeplus0,-2.746690237,1.909079972,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,2 Weeks,fourplus,0,P25-54YouTube Select2 Weeksfourplus0,-1.905806688,1.367413257,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,2 Weeks,fiveplus,0,P25-54YouTube Select2 Weeksfiveplus0,-1.182136615,0.905521661,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,2 Weeks,sixplus,0,P25-54YouTube Select2 Weekssixplus0,-0.980591626,0.775733993,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,2 Weeks,sevenplus,0,P25-54YouTube Select2 Weekssevenplus0,-0.817485196,0.681899979,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,2 Weeks,eightplus,0,P25-54YouTube Select2 Weekseightplus0,-0.697765928,0.631061376,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,2 Weeks,nineplus,0,P25-54YouTube Select2 Weeksnineplus0,-0.573706043,0.556652855,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,1 Week,oneplus,0,P25-54YouTube Select1 Weekoneplus0,0.3735251,3074.110069,-0.6078923,10700000,0,0.246219292
P25-54,YouTube Select,1 Week,twoplus,0,P25-54YouTube Select1 Weektwoplus0,-2.531773497,1.755354196,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,1 Week,threeplus,0,P25-54YouTube Select1 Weekthreeplus0,-2.268310436,1.576583325,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,1 Week,fourplus,0,P25-54YouTube Select1 Weekfourplus0,-1.573880135,1.129256484,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,1 Week,fiveplus,0,P25-54YouTube Select1 Weekfiveplus0,-0.976248717,0.747810658,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,1 Week,sixplus,0,P25-54YouTube Select1 Weeksixplus0,-0.809805995,0.640627577,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,1 Week,sevenplus,0,P25-54YouTube Select1 Weeksevenplus0,-0.675107144,0.563136249,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,1 Week,eightplus,0,P25-54YouTube Select1 Weekeightplus0,-0.576238891,0.521151998,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,1 Week,nineplus,0,P25-54YouTube Select1 Weeknineplus0,-0.473786009,0.459702905,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,5 Weeks,oneplus,0,P25-54YouTube Select5 Weeksoneplus0,0.613642688,3074.110069,-0.6078923,10700000,0,0.404499371
P25-54,YouTube Select,5 Weeks,twoplus,0,P25-54YouTube Select5 Weekstwoplus0,-4.159303604,2.883769438,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,5 Weeks,threeplus,0,P25-54YouTube Select5 Weeksthreeplus0,-3.726475447,2.590077158,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,5 Weeks,fourplus,0,P25-54YouTube Select5 Weeksfourplus0,-2.585636245,1.855189879,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,5 Weeks,fiveplus,0,P25-54YouTube Select5 Weeksfiveplus0,-1.603822306,1.228534689,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,5 Weeks,sixplus,0,P25-54YouTube Select5 Weekssixplus0,-1.330383227,1.052449832,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,5 Weeks,sevenplus,0,P25-54YouTube Select5 Weekssevenplus0,-1.10909431,0.925143831,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,5 Weeks,eightplus,0,P25-54YouTube Select5 Weekseightplus0,-0.9466694,0.856170344,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,5 Weeks,nineplus,0,P25-54YouTube Select5 Weeksnineplus0,-0.778355511,0.755219198,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,6 Weeks,oneplus,0,P25-54YouTube Select6 Weeksoneplus0,0.617434339,3074.110069,-0.6078923,10700000,0,0.406998742
P25-54,YouTube Select,6 Weeks,twoplus,0,P25-54YouTube Select6 Weekstwoplus0,-4.185003625,2.901588031,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,6 Weeks,threeplus,0,P25-54YouTube Select6 Weeksthreeplus0,-3.749501056,2.606081049,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,6 Weeks,fourplus,0,P25-54YouTube Select6 Weeksfourplus0,-2.601612695,1.866652956,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,6 Weeks,fiveplus,0,P25-54YouTube Select6 Weeksfiveplus0,-1.613732202,1.236125712,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,6 Weeks,sixplus,0,P25-54YouTube Select6 Weekssixplus0,-1.338603564,1.05895284,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,6 Weeks,sevenplus,0,P25-54YouTube Select6 Weekssevenplus0,-1.115947319,0.930860224,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,6 Weeks,eightplus,0,P25-54YouTube Select6 Weekseightplus0,-0.952518798,0.861460555,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,6 Weeks,nineplus,0,P25-54YouTube Select6 Weeksnineplus0,-0.783164911,0.75988564,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,7 Weeks,oneplus,0,P25-54YouTube Select7 Weeksoneplus0,0.621225991,3074.110069,-0.6078923,10700000,0,0.409498113
P25-54,YouTube Select,7 Weeks,twoplus,0,P25-54YouTube Select7 Weekstwoplus0,-4.210703647,2.919406624,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,7 Weeks,threeplus,0,P25-54YouTube Select7 Weeksthreeplus0,-3.772526665,2.622084939,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,7 Weeks,fourplus,0,P25-54YouTube Select7 Weeksfourplus0,-2.617589145,1.878116034,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,7 Weeks,fiveplus,0,P25-54YouTube Select7 Weeksfiveplus0,-1.623642099,1.243716734,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,7 Weeks,sixplus,0,P25-54YouTube Select7 Weekssixplus0,-1.346823901,1.065455847,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,7 Weeks,sevenplus,0,P25-54YouTube Select7 Weekssevenplus0,-1.122800329,0.936576618,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,7 Weeks,eightplus,0,P25-54YouTube Select7 Weekseightplus0,-0.958368197,0.866750767,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,7 Weeks,nineplus,0,P25-54YouTube Select7 Weeksnineplus0,-0.787974311,0.764552082,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,8 Weeks,oneplus,0,P25-54YouTube Select8 Weeksoneplus0,0.625017642,3074.110069,-0.6078923,10700000,0,0.411997484
P25-54,YouTube Select,8 Weeks,twoplus,0,P25-54YouTube Select8 Weekstwoplus0,-4.236403668,2.937225216,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,8 Weeks,threeplus,0,P25-54YouTube Select8 Weeksthreeplus0,-3.795552274,2.638088829,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,8 Weeks,fourplus,0,P25-54YouTube Select8 Weeksfourplus0,-2.633565596,1.889579111,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,8 Weeks,fiveplus,0,P25-54YouTube Select8 Weeksfiveplus0,-1.633551995,1.251307757,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,8 Weeks,sixplus,0,P25-54YouTube Select8 Weekssixplus0,-1.355044238,1.071958855,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,8 Weeks,sevenplus,0,P25-54YouTube Select8 Weekssevenplus0,-1.129653339,0.942293011,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,8 Weeks,eightplus,0,P25-54YouTube Select8 Weekseightplus0,-0.964217595,0.872040978,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,8 Weeks,nineplus,0,P25-54YouTube Select8 Weeksnineplus0,-0.79278371,0.769218525,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,9 Weeks,oneplus,0,P25-54YouTube Select9 Weeksoneplus0,0.628809294,3074.110069,-0.6078923,10700000,0,0.414496855
P25-54,YouTube Select,9 Weeks,twoplus,0,P25-54YouTube Select9 Weekstwoplus0,-4.262103689,2.955043809,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,9 Weeks,threeplus,0,P25-54YouTube Select9 Weeksthreeplus0,-3.818577883,2.654092719,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,9 Weeks,fourplus,0,P25-54YouTube Select9 Weeksfourplus0,-2.649542046,1.901042189,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,9 Weeks,fiveplus,0,P25-54YouTube Select9 Weeksfiveplus0,-1.643461891,1.25889878,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,9 Weeks,sixplus,0,P25-54YouTube Select9 Weekssixplus0,-1.363264575,1.078461863,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,9 Weeks,sevenplus,0,P25-54YouTube Select9 Weekssevenplus0,-1.136506348,0.948009405,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,9 Weeks,eightplus,0,P25-54YouTube Select9 Weekseightplus0,-0.970066994,0.87733119,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,9 Weeks,nineplus,0,P25-54YouTube Select9 Weeksnineplus0,-0.79759311,0.773884967,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,10 Weeks,oneplus,0,P25-54YouTube Select10 Weeksoneplus0,0.632600946,3074.110069,-0.6078923,10700000,0,0.416996226
P25-54,YouTube Select,10 Weeks,twoplus,0,P25-54YouTube Select10 Weekstwoplus0,-4.287803711,2.972862401,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,10 Weeks,threeplus,0,P25-54YouTube Select10 Weeksthreeplus0,-3.841603492,2.67009661,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,10 Weeks,fourplus,0,P25-54YouTube Select10 Weeksfourplus0,-2.665518496,1.912505266,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,10 Weeks,fiveplus,0,P25-54YouTube Select10 Weeksfiveplus0,-1.653371788,1.266489802,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,10 Weeks,sixplus,0,P25-54YouTube Select10 Weekssixplus0,-1.371484912,1.08496487,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,10 Weeks,sevenplus,0,P25-54YouTube Select10 Weekssevenplus0,-1.143359358,0.953725798,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,10 Weeks,eightplus,0,P25-54YouTube Select10 Weekseightplus0,-0.975916392,0.882621402,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,10 Weeks,nineplus,0,P25-54YouTube Select10 Weeksnineplus0,-0.80240251,0.778551409,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,11 Weeks,oneplus,0,P25-54YouTube Select11 Weeksoneplus0,0.636392597,3074.110069,-0.6078923,10700000,0,0.419495596
P25-54,YouTube Select,11 Weeks,twoplus,0,P25-54YouTube Select11 Weekstwoplus0,-4.313503732,2.990680994,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,11 Weeks,threeplus,0,P25-54YouTube Select11 Weeksthreeplus0,-3.864629101,2.6861005,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,11 Weeks,fourplus,0,P25-54YouTube Select11 Weeksfourplus0,-2.681494946,1.923968343,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,11 Weeks,fiveplus,0,P25-54YouTube Select11 Weeksfiveplus0,-1.663281684,1.274080825,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,11 Weeks,sixplus,0,P25-54YouTube Select11 Weekssixplus0,-1.379705249,1.091467878,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,11 Weeks,sevenplus,0,P25-54YouTube Select11 Weekssevenplus0,-1.150212367,0.959442192,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,11 Weeks,eightplus,0,P25-54YouTube Select11 Weekseightplus0,-0.98176579,0.887911613,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,11 Weeks,nineplus,0,P25-54YouTube Select11 Weeksnineplus0,-0.807211909,0.783217851,-3915836.53,10700000,2308998.984,0
P25-54,YouTube Select,12 Weeks,oneplus,0,P25-54YouTube Select12 Weeksoneplus0,0.640184249,3074.110069,-0.6078923,10700000,0,0.421994967
P25-54,YouTube Select,12 Weeks,twoplus,0,P25-54YouTube Select12 Weekstwoplus0,-4.339203753,3.008499586,-479278.0134,10700000,58367.3491,0
P25-54,YouTube Select,12 Weeks,threeplus,0,P25-54YouTube Select12 Weeksthreeplus0,-3.88765471,2.70210439,-746107.8682,10700000,94703.29838,0
P25-54,YouTube Select,12 Weeks,fourplus,0,P25-54YouTube Select12 Weeksfourplus0,-2.697471396,1.935431421,-1065027.555,10700000,183607.5254,0
P25-54,YouTube Select,12 Weeks,fiveplus,0,P25-54YouTube Select12 Weeksfiveplus0,-1.67319158,1.281671847,-1431907.962,10700000,376872.2287,0
P25-54,YouTube Select,12 Weeks,sixplus,0,P25-54YouTube Select12 Weekssixplus0,-1.387925586,1.097970886,-1828970.703,10700000,562881.4451,0
P25-54,YouTube Select,12 Weeks,sevenplus,0,P25-54YouTube Select12 Weekssevenplus0,-1.157065377,0.965158585,-2439707.92,10700000,928825.1666,0
P25-54,YouTube Select,12 Weeks,eightplus,0,P25-54YouTube Select12 Weekseightplus0,-0.987615189,0.893201825,-3418750.208,10700000,1681120.439,0
P25-54,YouTube Select,12 Weeks,nineplus,0,P25-54YouTube Select12 Weeksnineplus0,-0.812021309,0.787884293,-3915836.53,10700000,2308998.984,0
P18+,YouTube TrueView,4 Weeks,oneplus,0,P18+YouTube TrueView4 Weeksoneplus0,0.609239453,88379.68271,-0.90688463,20600000,0,0.52
P18+,YouTube TrueView,4 Weeks,twoplus,0,P18+YouTube TrueView4 Weekstwoplus0,-4.588810557,3.225418355,-447415.296,20600000,64993.23633,0
P18+,YouTube TrueView,4 Weeks,threeplus,0,P18+YouTube TrueView4 Weeksthreeplus0,-4.874062348,3.358235122,-473471.3415,20600000,57454.94791,0
